Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
A24003WL0_4394_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1165.394043,577.40039060000004,577.40039060000004,577.40039060000004,577.40039060000004,577.40039060000004,577.40039060000004,577.40039060000004,577.40039062499989,577.40039062499989,577.40039180000008,577.40039260000003
A24003WL0_4394_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,1637.019043,2267.7919919999999,2251.804932,2242.3920899999998,2228.211914,2211.2329100000002,2302.669922,2495.7749020000001,2471.0859375000005,2487.447021484375,1611.0188441999999,1183.828119
A24003WL0_4394_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,2395.6001434,2131.9195561000001,2141.3517299999999,2092.4844818000001,2101.1941376999998,2131.4159436,4054.5169679999999,2606.3525918999999,2617.7528381347656,2628.8935089111328,1700.6566639799998,1406.8599532999999
A24003WL0_4394_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,235209.70310000001,54144.445562000001,30312.375241999998,45186.926022,34143.974851999999,33673.394772,31339.812501,68645.150391000003,40395.142578125,26949.3125,13059.740719879999,1557.9843718
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,8798.8162728999996,4977.4240951000002,4642.4789186999997,4476.4327870999996,4227.2478520000004,4070.3573105999999,3885.9064119,4001.1030003000001,3645.4080314636235,3579.3481063842778,3472.0811723400002,2691.8160081000001
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,18292.789669999998,11601.435181000001,11008.922481,10819.525818,10681.634762,10541.988863,10721.943906,10018.541909,9829.4487152099609,9865.8470153808612,10913.0043312,10849.058897999999
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,48.551471710000001,24.055070879999999,24.055070879999999,24.055070879999999,24.055070879999999,24.055070879999999,24.055070879999999,24.055070879999999,24.055070877075195,24.055070877075195,24.055070885999999,24.05507089
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,15433.660159999999,23610.320309999999,24398.140630000002,24739.849610000001,24858.660159999999,24940.570309999999,22093.849610000001,22538.570309999999,22504.029296875,22407.2890625,17595.505521999999,13060.41545
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,58980.387209,68974.359377000001,69269.77923,67251.225856000005,67564.439268999995,68503.934326999995,66955.056213000003,68202.469603999998,69340.253295898452,69442.6376953125,54476.896438800002,44614.974578000001
A24013WM0_3881_3880,24013,CARROLL,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,0,0
A24003WL0_4420_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,758.93920900000001,794.68487549999998,794.68487549999998,794.68487549999998,794.68487549999998,97.505836489999993,97.505836489999993,97.505836486816392,97.505836486816392,350.92494016199998,55.084983270000002
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,4383.0822810999998,2479.4431657999999,2322.3470981,2239.4208889000001,2114.9894972000002,2034.1716292999999,1942.1300550000001,2000.3088665,1822.5767707824705,1789.7626438140871,1765.08482282,1393.5766392999999
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,7404.8937376000003,5856.0072331000001,5748.2230228999997,5695.3268434000001,5693.4649049,5680.0350041000002,6009.1039431999998,5700.8216591999999,5599.774932861329,5639.9960479736319,5699.5080163399998,5667.0313452999999
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,746.03717040000004,369.6278992,369.6278992,369.6278992,369.6278992,369.6278992,369.6278992,369.6278992,369.62789916992182,369.62789916992182,369.62789866000003,369.62789830000003
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,35592.191409999999,37394.519529999998,37753.691409999999,37801.96875,37593.988279999998,37294.539060000003,37675.800779999998,37710.980470000002,37608.5390625,37408.37890625,27089.328586,19979.753369999999
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,31469.892092999999,29079.51959,28818.307491,27814.442464,27856.920600000001,28032.695829,26578.446494,26632.821412000001,27272.557647705082,27264.649353027344,22525.119412799999,18329.660693999998
A24003WL0_4421_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,4158.0458980000003,4159.0629879999997,4164.1362300000001,4164.1362300000001,4164.1362300000001,2.426256895,2.426256895,2.426256895065308,2.426256895065308,1668.7307719840001,8.50929464
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,636.86186931999998,360.30043441999999,331.72068224999998,319.87637043000001,303.34328892000002,291.96889358999999,278.68992532999999,286.58978672000001,261.14858555793757,256.30366182327271,236.62560613799999,173.22888872999999
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,5254.8647764999996,4529.7429195000004,4488.0350949000003,4438.9183044000001,4441.5357516000004,4441.1202237999996,4151.7794798000004,3968.0803924000002,3923.1144714355469,3939.0380134582515,4450.2045520800002,4424.9841901999998
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1108.01001,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688721,548.9688720703125,548.9688720703125,548.96887119999997,548.96887059999995
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,26052.070309999999,24408.400389999999,24059.150389999999,23825.449219999999,23555.460940000001,23272.279299999998,25742.029299999998,23826.58008,23596.650390625,23382.810546875,17173.399789999999,12582.89939
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,10923.30838,9065.1798999000002,8915.0079313000006,8638.1018220999995,8631.0578614999995,8672.7690430000002,10190.174682999999,10403.281433,10382.342926025391,10414.009826660156,7024.4110678000006,5764.0131588000004
A24003WL0_4422_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,2390.2910160000001,2390.2910160000001,2390.2910160000001,2390.2910160000001,2390.2910160000001,1.822741032,1.822741032,1.822741031646728,1.822741031646728,957.20915332800018,1.82124488
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,732.13388633,414.22928039999999,381.66294367,367.67800617,348.90005150000002,335.59546868000001,320.07206866000001,329.48489905999998,299.99373388290405,294.67031240463257,272.090158648,199.0416353
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,9827.1524043000009,6475.4309086000003,6452.0382388999997,6422.6253354,6426.8273313999998,6419.299927,6049.8494877000003,5627.8415372999998,5536.4305038452158,5572.0955200195312,6397.8708873199994,6361.7593195999998
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,2118.8969729999999,1049.8179929999999,1049.8179929999999,1049.8179929999999,1049.8179929999999,1049.8179929999999,1049.8179929999999,1049.8179929999999,1049.8179931640625,1049.8179931640625,1049.81799,1049.817988
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,27646.380860000001,41761.980470000002,42493.128909999999,42749.109380000002,42347.699220000002,41867.359380000002,38244.671880000002,37704.871090000001,37479.26953125,37141.2890625,30543.633783999998,22577.3037
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,53335.903242,50690.661248999997,49648.397448999996,48042.947851999998,48017.576183999998,48263.791019999997,49798.356162999997,50625.007622999998,50573.414855957031,50566.909912109375,39080.423031400001,32035.106753
A24003WL0_4423_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,220148.79689999999,151220.98832999999,149935.95310000001,99057.787108999997,155958.05275999999,148450.75586,186961.11775,185895.21145,140952.71145057681,51017.103820800781,59995.0238391772,34.404331962000001
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,7823.4018968,4425.4836311999998,4076.7037513,3929.6738166,3728.7213860000002,3585.1766692000001,3421.5877663000001,3520.3187183,3206.6766548156743,3147.1098022460942,2907.0121662400002,2127.2177762000001
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,6481.0161747000002,5253.5078733,5174.3620606000004,5117.7436680999999,5122.3639679999997,5107.4848326000001,4674.073547,4439.9939918,4369.2888851165771,4387.2520370483398,5130.4409052999999,5101.1601350999999
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1046.198975,518.34448239999995,518.34448239999995,518.34448239999995,518.34448239999995,518.34448239999995,518.34448239999995,518.34448239999995,518.34448242187511,518.34448242187511,518.34448401999998,518.34448510000004
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,25897.820309999999,27563.390630000002,27554.119139999999,27486.25,27284.740229999999,27046.140630000002,27575.089840000001,27634.210940000001,27841.779296875,27901.3203125,19728.068525999999,14510.70145
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,20625.221798999999,20026.272185000002,19897.362428,19294.138841,19319.237797999998,19509.316081000001,21526.77954,21831.143306000002,21977.223266601566,22045.954406738278,15605.9645258,12745.032590999999
A24003WL0_4424_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,548.65142820000005,711.29602050000005,711.29602050000005,711.29602050000005,711.29602050000005,711.29602050000005,2.43235302,2.43235302,2.432353019714356,2.432353019714356,285.97662232800002,2.43035688
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,25.064829917000001,14.101397623,13.081205300000001,12.708157074000001,12.088148828,11.422019374,11.155287049,11.257540399,10.328307755291462,10.16924212872982,9.305248601000001,6.787944135
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,969.19175722,434.69788746,408.91346357999998,407.51986120999999,410.13373948999998,398.54904171999999,448.33295629999998,447.36653970999998,400.02248573303228,403.43915748596191,405.41922904799998,403.08973936000001
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1024.1259769999999,507.40859990000001,507.40859990000001,507.40859990000001,507.40859990000001,507.40859990000001,507.40859990000001,507.40859990000001,507.40859985351557,507.40859985351557,507.40859857999999,507.40859769999997
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,247.2487946,350.46719359999997,355.25930790000001,356.88641360000003,351.44018549999998,351.02731319999998,21.31937027,122.6540985,129.53230285644528,125.1143035888672,255.14739744000002,188.40612379999999
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,5523.4303848999998,6176.5662080000002,6127.6339028000002,5922.0944097000001,5880.4232700000002,5970.8610570999999,5829.0759280000002,5769.6475904999998,5836.2301712036151,5832.6504211425781,4810.79116256,3932.8960023999998
A24003WL0_4425_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,682.76611330000003,682.76611330000003,682.76611330000003,682.76611330000003,682.76611330000003,1.213127971,1.213127971,1.213127970695496,1.213127970695496,273.83372504800002,1.21213288
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,28532.782274000001,16140.729502,14868.250044,14332.087299999999,13609.616120000001,13062.638321,12467.859178999999,12829.565565999999,11696.385772705078,11480.926528930664,10602.360221700001,7758.4336734999997
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,33625.013425999998,28545.041746999999,28116.035275999999,27747.919439000001,27704.681270000001,27626.726927,27551.528202000001,26560.427963999999,26322.456817626957,26454.232849121094,27877.659715400001,27718.742675000001
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1862.8599850000001,922.96331789999999,922.96331789999999,922.96331789999999,922.96331789999999,922.96331789999999,922.96331789999999,922.96331789999999,922.96331787109375,922.96331787109375,922.96331508000003,922.96331320000002
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,31310.800780000001,44144.589840000001,45152.488279999998,45550.28125,45805.671880000002,46029.839840000001,45374.351560000003,47754.398439999997,47876.859375,48089.078125,32491.789184000001,24051.323120000001
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,40871.619626,42968.945062999999,43103.558348999999,42016.722957999998,42473.397709999997,42989.867616000003,42965.611698000001,43940.076290999998,45575.922607421882,45863.686523437507,34044.189841799998,28004.610837
A24003WL0_4600_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,14287.038818999999,4133.1030270000001,3448.3778691000002,3644.2430423999999,3572.3202519000001,3713.3030399999998,886.11617950000004,148.6331625,998.23928737640381,13.873869895935057,140821.60039764,232403.74875
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,361.16150715999999,204.23910294000001,188.73105312999999,182.15641486000001,172.63689452,165.70099698000001,158.15596475999999,162.9000715,148.38896501064301,145.68485140800476,136.36344521199999,101.45170659999999
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,2852.5409245000001,1744.9208828999999,1681.2882386000001,1673.9580378000001,1668.5732493999999,1658.7624889000001,1632.1197589999999,1511.5710675,1463.4303951263428,1474.5758457183838,1667.0268172999999,1657.5192030999999
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1876.098999,929.52288820000001,929.52288820000001,929.52288820000001,929.52288820000001,929.52288820000001,929.52288820000001,929.52288820000001,929.52288818359375,929.52288818359375,929.52288646,929.52288529999998
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,1649.340942,2418.9020999999998,2424.5810550000001,2422.11499,2392.6899410000001,2377.961914,2229.7380370000001,2367.080078,2353.493896484375,2339.85888671875,1737.0490938000003,1278.6944530000001
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,16202.665352,16469.683469,16349.581038,15711.882373,15750.831435,15845.374054,16108.533240000001,16321.141447,16191.655532836912,16173.837203979494,12725.539266600001,10309.511419
A24003WL0_4601_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,1573.410034,1573.410034,1573.410034,1573.410034,1573.410034,5.474319935,5.474319935,5.47431993484497,5.47431993484497,632.64590905600005,5.46982576
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,18171.832743999999,10279.656483999999,9469.3331252999997,9127.6010215000006,8648.7326192,8327.4662933,7947.9410121000001,8176.8005448000004,7448.4065246582013,7309.9532775878897,6752.3844124799998,4941.0852705999996
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Forest,11058.133669000001,9796.4560548000009,9703.0928958999993,9588.9566037999994,9597.9938352999998,9594.7442011999992,9063.1912537000007,8769.6037295999995,8729.8419456481934,8803.9639892578107,9621.1597215399997,9566.5376053
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1999.7010499999999,990.76208499999996,990.76208499999996,990.76208499999996,990.76208499999996,990.76208499999996,990.76208499999996,990.76208499999996,990.76208496093761,990.76208496093761,990.76206549999995,990.76205249999998
A24003WL0_4602_0000,24003,ANNE ARUNDEL,Lower Western Shore,Western Shore of Chesapeake Bay,Septic,3698.6340329999998,5002.8540039999998,5183.423828,5264.9189450000003,5301.544922,5326.3872069999998,4477.3520509999998,3560.3330080000001,3538.8740234375,3512.3720703125,3741.0075608000002,2779.3967160000002
